VehicleID,CustomerGrade,AuctionPurchaseDate,AuctionPurchaseAmount,AuctionSaleDate,AuctionSaleAmount,VehicleType,Year,Make,Model,Trim,BodyType,AuctionPurchaseOdometer,AutomaticTransmission,DriveType
26284,A,2012-10-30,8040,2015-05-27,2540,Car,2009,Chevrolet,HHR,LS,Wagon,92082,1,NA
9348,C,2013-08-27,6695,2015-01-30,4276,SUV,2007,Chevrolet,Equinox,LS,SUV,101416,1,FWD
19190,B,2013-01-23,5950,2015-01-08,412,Car,2007,Chrysler,PT Cruiser,Touring,Wagon,67982,1,NA
31727,C,2014-08-05,8525,2015-06-11,3955.19,Car,2007,Buick,LaCrosse,CXL,Sedan,75645,1,FWD
12162,B,2014-08-06,8840,2015-10-14,6480.5,SUV,2008,Jeep,Liberty,Sport,SUV,89011,1,4X2
32039,A,2012-01-24,6375,2015-12-08,1305,SUV,2004,Nissan,Xterra,XE,SUV,132715,1,NA
7308,B,2014-03-27,9680,2015-06-23,7210,Car,2006,Acura,TL,Base,Sedan,105227,1,FWD
25078,B,2014-06-02,9040,2015-08-25,3996.94,Car,2007,Lincoln,MKZ,Base,Sedan,85402,1,FWD
20868,B,2013-05-30,9840,2015-05-21,5118.77,Car,2010,Ford,Taurus,SEL,Sedan,92961,1,FWD
954,A,2012-09-18,5040,2015-12-02,1117,Car,2005,Dodge,Neon,SXT,Sedan,98191,1,FWD
31694,C,2014-07-17,12950,2015-06-11,6338,SUV,2007,Jeep,Commander,Limited,SUV,95618,1,4WD
16096,C,2013-12-10,11175,2015-09-22,6804,Car,2011,Ford,Taurus,SEL,Sedan,97753,1,FWD
10718,B,2012-11-07,5940,2015-06-18,2397.5,Van,2006,Pontiac,Montana SV6,Base,Mini-Van,95150,1,FWD
11685,C,2014-01-02,9960,2015-03-19,7727.71,Car,2011,Kia,Soul,!,Wagon,49068,1,FWD
1535,B,2013-02-14,7740,2015-04-14,3110.28,Car,2006,Pontiac,G6,GT,Coupe,97968,1,NA
7576,C,2014-05-27,9580,2015-07-21,4490.5,Car,2008,Honda,Accord,LX,Sedan,105275,1,FWD
21810,A,2011-10-25,8875,2015-03-13,2423,Car,2005,Chrysler,Pacifica,Touring,Wagon,73646,1,NA
32582,B,2013-04-17,5380,2015-06-16,1679.67,Van,2007,Kia,Sedona,LX,Mini-Van,90325,1,NA
31700,B,2014-07-22,7115,2015-08-26,3702,Car,2007,Chevrolet,Impala,LS,Sedan,74992,1,FWD
17371,B,2013-06-26,7940,2015-02-19,3061.1,Car,2006,Dodge,Magnum,SE,Wagon,99303,1,RWD
21412,B,2014-06-06,6670,2015-03-09,4528,Car,2008,Ford,Focus,SE,Sedan,99066,1,FWD
13473,B,2011-11-02,6975,2015-01-28,1887,Car,2002,Buick,LeSabre,Limited,Sedan,91684,1,NA
34084,C,2013-07-10,8125,2015-09-17,2552.5,SUV,2008,Chevrolet,Equinox,LS,SUV,106781,1,AWD
32019,B,2011-11-30,9710,2015-09-16,1675.78,Car,2007,Mitsubishi,Eclipse Spyder,GS,Convertible,73338,0,NA
7818,C,2014-07-24,8140,2015-10-27,7219.5,Car,2007,Honda,Accord,Special Edition,Sedan,99855,1,FWD
868,C,2012-08-23,8740,2015-06-10,1765,Car,2006,Nissan,Altima,3.5 SE,Sedan,90116,1,NA
22079,B,2012-04-05,8715,2015-03-17,3485,Car,2007,Chevrolet,Impala,LS,Sedan,125060,1,NA
10456,A,2012-06-22,6940,2015-12-09,1132,Van,2005,Chevrolet,Uplander,LS,Mini-Van,87997,1,NA
34979,B,2014-11-18,6700,2015-10-01,1957,SUV,2008,Mercury,Mariner,V6,SUV,107746,1,FWD
18313,C,2014-07-01,11875,2015-09-11,6613,Truck,2006,Honda,Ridgeline,RTL,Pickup,102186,1,AWD
24091,B,2013-10-23,10600,2015-07-28,5246,Car,2012,Chrysler,200,LX,Sedan,44389,1,FWD
25677,C,2014-10-21,8200,2015-09-22,5861.6,Car,2007,Buick,Lucerne,CXL V6,Sedan,89129,1,FWD
9666,C,2014-02-13,6240,2015-03-09,3383,Car,2005,Volkswagen,Passat,GLS 1.8T,Sedan,65511,1,FWD
18877,C,2012-05-30,7710,2015-04-30,1067,Car,2005,Chrysler,Pacifica,Base,Wagon,98621,1,NA
16657,A,2012-07-25,6010,2015-11-18,925,SUV,2006,Saturn,Vue,Base,SUV,98981,1,NA
15602,B,2014-08-20,10880,2015-08-05,5129,SUV,2010,Dodge,Journey,SXT,SUV,85115,1,FWD
20930,B,2013-07-03,8990,2015-09-15,209,Car,2007,Volkswagen,Passat,2.0T,Wagon,85649,1,FWD
23812,C,2013-08-22,8430,2015-01-20,6142,SUV,2006,Jeep,Commander,Base,SUV,97230,1,4WD
30486,A,2012-10-04,8260,2015-10-08,4527,Car,2008,Chrysler,300,LX,Sedan,93605,1,RWD
6696,C,2013-10-11,11975,2015-01-27,6252.22,Car,2006,Mercedes-Benz,R-Class,R 350,Wagon,80965,1,AWD
14119,B,2012-12-20,9240,2015-01-28,5462,SUV,2005,Nissan,Pathfinder,XE,SUV,84742,1,NA
8955,B,2013-01-08,5250,2015-08-18,799.69,Car,2004,Chevrolet,Classic,Base,Sedan,68850,1,NA
29027,B,2013-03-13,8225,2015-07-09,2602,Car,2004,Ford,Mustang,GT Deluxe,Coupe,76965,0,RWD
22187,C,2012-05-21,3840,2015-09-22,360,Van,2003,Ford,Windstar,Base,Mini-Van,89455,1,NA
34127,C,2013-08-08,10290,2015-09-17,5439,SUV,2005,Honda,Pilot,EX-L,SUV,86528,1,4WD
21492,C,2014-08-06,8965,2015-06-04,7129,Car,2011,Ford,Fusion,SE,Sedan,88405,1,FWD
11395,B,2013-08-28,9030,2015-10-27,2831.9,Car,2008,Kia,Rondo,LX,Wagon,54762,1,FWD
8997,B,2013-01-31,6440,2015-11-17,2691,Car,2004,Mazda,Mazda3,i,Sedan,79533,1,NA
28534,C,2012-04-05,6810,2015-04-23,2527,SUV,2006,Dodge,Durango,SLT,SUV,117221,1,NA
25560,B,2014-09-17,9180,2015-04-28,8308.63,Car,2011,Chrysler,200,Touring,Sedan,68333,1,FWD
24032,A,2013-10-10,10140,2015-12-29,4385,SUV,2006,Chevrolet,Suburban,LS 1500,SUV,103935,1,4WD
8534,A,2012-03-20,8975,2015-07-28,3951.5,Car,2008,Dodge,Avenger,SE,Sedan,96040,1,NA
19783,A,2014-01-08,10245,2015-01-15,3827,Car,2012,Chrysler,200,LX,Sedan,58866,1,FWD
31986,B,2011-10-20,4875,2015-09-29,52,Car,2002,Chevrolet,Impala,Base,Sedan,151499,1,NA
7646,B,2014-06-10,8425,2015-01-27,4743,SUV,2008,Ford,Escape,XLS,SUV,82544,1,FWD
5679,B,2012-12-18,7740,2015-04-21,2470,Car,2007,Dodge,Magnum,SE,Wagon,90103,1,NA
21021,C,2013-09-04,10545,2015-04-16,7378.42,Car,2010,Ford,Fusion,SE,Sedan,44931,1,FWD
32531,A,2013-03-14,6740,2015-11-24,2527,Car,2008,Scion,xB,Base,Wagon,94760,1,NA
13320,B,2014-10-15,9345,2015-09-04,7913.55,Car,2012,Nissan,Altima,2.5 S,Sedan,65639,1,FWD
15952,B,2012-11-01,7385,2015-07-01,910,Car,2009,Hyundai,Sonata,GLS,Sedan,86615,1,NA
7137,C,2014-02-06,7040,2015-04-21,5926.02,Car,2006,Toyota,Camry,LE,Sedan,83464,1,FWD
12438,B,2011-09-16,8975,2015-03-20,2695,SUV,2004,Dodge,Durango,SLT,SUV,96369,1,NA
8975,D,2013-01-22,7440,2015-09-22,555,Car,2007,Hyundai,Elantra,SE,Sedan,80894,0,NA
18047,A,2014-03-26,7340,2015-11-11,2719.5,SUV,2008,Jeep,Patriot,Sport,SUV,95524,1,4X2
20044,C,2014-06-13,9040,2015-10-01,7832.85,Truck,2005,Ford,F-150,STX,Pickup,86115,1,4WD
17330,C,2013-06-11,7040,2015-11-11,3314,Car,2008,Toyota,Yaris,Base,Sedan,97624,1,FWD
14845,B,2013-10-10,8610,2015-05-20,3900.69,Car,2010,Chevrolet,Impala,LS,Sedan,87312,1,FWD
12918,B,2013-05-30,4550,2015-04-03,1061.11,SUV,2004,Dodge,Durango,ST,SUV,94891,1,RWD
3812,C,2014-06-04,6640,2015-07-23,3845.5,SUV,2004,GMC,Envoy XL,SLT,SUV,95260,1,4WD
6097,C,2013-05-09,9890,2015-01-29,936.56,Car,2005,BMW,3 Series,325xi,Sedan,73459,1,NA
10255,B,2011-12-19,10900,2015-03-26,4615,Car,2008,Nissan,Altima,3.5 SE,Sedan,107034,1,NA
15134,C,2014-02-10,8430,2015-11-18,4661.6,SUV,2004,Toyota,Highlander,Base,SUV,96470,1,FWD
9363,C,2013-09-03,7270,2015-01-12,4656,Car,2005,Dodge,Magnum,SE,Wagon,88980,1,RWD
15186,B,2014-02-27,8075,2015-05-06,5047.2,Truck,2004,Chevrolet,Colorado,Z71 LS,Pickup,72027,1,RWD
6571,B,2013-09-18,6240,2015-02-03,4488,Car,2006,Chrysler,Pacifica,Touring,Wagon,100082,1,FWD
21892,B,2011-12-01,9775,2015-08-18,6588,Truck,2004,Nissan,Titan,LE,Pickup,73293,1,NA
14797,C,2013-09-25,9740,2015-05-27,4594.26,Car,2009,Dodge,Charger,SE,Sedan,91952,1,RWD
29709,B,2014-04-29,8040,2015-12-29,7045.91,Truck,2004,Dodge,Ram Pickup 1500,Laramie,Pickup,118675,1,RWD
10706,A,2012-11-01,8540,2015-12-09,4734.18,Car,2010,Ford,Fusion,SE,Sedan,79066,1,NA
33753,C,2014-09-10,8750,2015-08-11,7370.78,Car,2012,Chevrolet,Cruze,LS,Sedan,59466,1,FWD
29772,C,2014-06-03,9050,2015-11-12,73.26,Car,2008,Ford,Taurus,Limited,Sedan,86701,1,FWD
34416,C,2013-11-27,8170,2015-01-29,7183.1,SUV,2011,Ford,Escape,XLS,SUV,95048,1,FWD
25298,C,2014-07-10,10290,2015-09-30,5404.92,Car,2013,Chevrolet,Spark,1LT Auto,Hatchback,37270,1,FWD
29224,B,2013-07-25,6700,2015-01-08,2116,Car,2005,Mazda,Mazda6,i,Sedan,99982,1,FWD
25441,B,2014-08-07,4300,2015-04-07,4575,Car,2005,Chevrolet,Cobalt,Base,Sedan,97984,1,FWD
5558,A,2012-11-15,6330,2015-11-18,1027,Car,2009,Hyundai,Accent,GLS,Sedan,58394,1,NA
2986,C,2013-12-11,7925,2015-08-12,4995.38,Car,2011,Ford,Fusion,SE,Sedan,86068,1,FWD
1120,C,2012-10-25,6540,2015-06-24,705.25,Car,2007,Chevrolet,Malibu,LT,Sedan,131748,1,NA
13951,B,2012-10-10,6840,2015-08-12,2066.3,Car,2006,Ford,Fusion,I4 SE,Sedan,103344,1,NA
33871,A,2014-12-05,8700,2015-09-29,7748.86,Car,2011,Dodge,Caliber,Heat,Wagon,62566,1,FWD
14700,C,2013-08-22,6140,2015-12-30,2313.4,SUV,2004,Buick,Rendezvous,CX,SUV,79255,1,FWD
24318,A,2013-12-03,10240,2015-02-03,5777,Car,2010,Nissan,cube,1.8 S Krom Edition,Wagon,62844,1,FWD
7497,C,2014-05-13,8980,2015-03-03,4593,SUV,2005,Ford,Expedition,Eddie Bauer,SUV,105024,1,RWD
9385,B,2013-09-12,5840,2015-11-19,1375,Car,2006,Mazda,Mazda3,i,Sedan,101786,1,FWD
25972,D,2015-03-13,8100,2015-11-10,1577,Car,2009,Chevrolet,Impala,LS,Sedan,81416,1,FWD
20664,A,2012-10-31,6240,2015-06-16,454,Car,2007,Chrysler,PT Cruiser,Touring,Wagon,76487,1,NA
24470,C,2014-01-23,8140,2015-02-27,4618,Car,2007,Chrysler,300,Base,Sedan,92184,1,RWD
25286,C,2014-07-09,7640,2015-08-11,5786.07,Car,2011,Mitsubishi,Galant,FE,Sedan,72108,1,FWD
29633,B,2014-03-26,5250,2015-12-17,4291,Car,2007,Chevrolet,Malibu,LT,Sedan,92419,1,FWD
1445,B,2013-01-17,12675,2015-04-22,8343,Car,2007,BMW,3 Series,328i,Sedan,91909,1,NA
34999,C,2014-12-10,7600,2015-10-22,5282,Car,2012,Ford,Fiesta,SE,Hatchback,76477,1,FWD
2528,A,2013-09-20,10950,2015-05-21,4752,SUV,2006,BMW,X3,3.0i,SUV,85760,1,AWD
1550,A,2013-02-15,10325,2015-10-07,4733,Car,2010,Nissan,Altima,2.5 S,Sedan,80710,1,NA
34652,A,2014-04-09,9675,2015-07-02,5082,SUV,2006,Nissan,Pathfinder,SE Off-Road,SUV,105405,1,4WD
34758,B,2014-06-03,8475,2015-01-07,5905,Car,2008,Honda,Civic,EX,Sedan,100437,1,FWD
6667,B,2013-10-03,6650,2015-06-02,2224.5,Car,2007,Mazda,Mazda6,i Sport,Sedan,99184,1,FWD
18648,C,2011-08-30,8075,2015-05-28,1490.6,SUV,2004,Mazda,Tribute,LX-V6,SUV,99370,1,NA
13367,B,2015-04-03,10950,2015-11-24,2719,SUV,2006,Jeep,Commander,Limited,SUV,109624,1,RWD
28670,B,2012-07-24,6910,2015-08-11,132,Car,2006,Mercury,Montego,Luxury,Sedan,132453,1,NA
3928,C,2014-06-26,11675,2015-01-22,11299.3,SUV,2008,Toyota,RAV4,Limited,SUV,74742,1,4X4
27598,C,2014-07-03,9540,2015-09-22,4991.86,Car,2013,Hyundai,Accent,GLS,Sedan,58027,1,FWD
31730,C,2014-08-07,9340,2015-08-13,6313.5,Car,2007,Toyota,Camry,LE V6,Sedan,89140,1,FWD
22641,B,2012-10-15,7340,2015-04-08,3828.1,Car,2008,Honda,Civic,LX,Coupe,127786,1,FWD
4749,C,2011-12-21,10345,2015-03-10,5336.11,Car,2009,Ford,Mustang,V6 Deluxe,Coupe,71989,1,NA
20765,C,2013-02-12,5340,2015-10-30,1962,Car,2004,Pontiac,Grand Prix,GT1,Sedan,91349,1,NA
35028,C,2015-01-12,11100,2015-12-02,7072.28,Car,2013,Chrysler,200,LX,Sedan,38766,1,FWD
27072,B,2014-06-10,11875,2015-06-24,9470,Truck,2007,Chevrolet,Silverado 1500,LT1,Pickup,124813,1,RWD
10705,B,2012-11-01,6840,2015-04-16,1313,SUV,2005,Buick,Rainier,CXL,SUV,79866,1,NA
10286,C,2012-02-01,5875,2015-12-16,2152.5,Car,2007,Chrysler,PT Cruiser,Base,Wagon,95921,1,NA
32927,B,2013-10-08,10040,2015-05-19,7265.19,Car,2010,Honda,Accord,LX,Sedan,99728,1,FWD
673,C,2012-06-20,8800,2015-01-27,2105,SUV,2007,Suzuki,XL7,Limited,SUV,79259,1,NA
11226,B,2013-06-06,5070,2015-04-02,1263,SUV,2004,Isuzu,Ascender,LS 5 Passenger,SUV,88480,1,RWD
34466,C,2013-12-17,10525,2015-06-18,8046.46,Car,2010,Chevrolet,Malibu,LT,Sedan,46754,1,FWD
28615,B,2012-06-13,7210,2015-04-16,1545.58,Car,2006,Chrysler,Pacifica,Base,Wagon,75736,1,NA
6949,C,2013-12-06,9875,2015-02-10,7106,Car,2012,Toyota,Yaris,Fleet,Sedan,33530,1,FWD
8128,C,2014-11-13,9550,2015-08-11,5695,SUV,2007,Ford,Edge,SEL,SUV,101674,1,FWD
9020,C,2013-02-13,8115,2015-12-17,2887,Car,2007,Chrysler,Sebring,Base,Sedan,69253,1,NA
29731,B,2014-05-08,8820,2015-08-13,5041,Truck,2006,Chevrolet,Colorado,Work Truck,Pickup,73752,1,4WD
28371,C,2011-09-13,6975,2015-03-25,3513,Car,2007,Chrysler,Sebring,Base,Sedan,106684,1,NA
9156,B,2013-05-16,8240,2015-01-26,6676,SUV,2005,Jeep,Grand Cherokee,Laredo,SUV,101854,1,RWD
3378,A,2014-03-05,13200,2015-11-18,6387.62,Car,2007,BMW,3 Series,335i,Sedan,90885,1,RWD
13180,C,2014-04-08,7900,2015-09-04,3502,Car,2008,Pontiac,G6,Base,Sedan,79104,1,FWD
30647,C,2013-01-22,8155,2015-03-26,4314.1,Car,2008,Chevrolet,Impala,LS,Sedan,78394,1,NA
27733,B,2015-03-24,8730,2015-12-02,4997,Car,2012,Kia,Forte,EX,Sedan,67894,1,FWD
2989,C,2013-12-12,8940,2015-03-24,6070.83,Car,2008,Toyota,Camry,LE,Sedan,100322,1,FWD
10950,A,2013-02-20,8440,2015-10-28,5147.5,SUV,2008,Ford,Escape,XLS,SUV,80014,1,NA
12518,C,2012-02-23,7275,2015-12-11,2292,Van,2007,Chrysler,Town and Country,LX,Mini-Van,85250,1,NA
4572,B,2011-09-23,8070,2015-07-14,861,Car,2005,Nissan,Altima,2.5 S,Sedan,80544,1,NA
19213,A,2013-02-05,8050,2015-11-05,3512.05,Car,2009,Nissan,Sentra,2,Sedan,85850,1,NA
24061,B,2013-10-18,10255,2015-03-03,8553.89,Car,2011,Mitsubishi,Galant,FE,Sedan,54944,1,FWD
27538,C,2014-05-27,9325,2015-12-09,4394,Car,2010,Chevrolet,Malibu,LS Fleet,Sedan,86381,1,FWD
6406,B,2013-08-09,7105,2015-05-05,2876,Car,2007,Pontiac,G6,Base,Sedan,98685,1,FWD
6300,C,2013-07-15,8200,2015-01-20,5245.75,SUV,2005,Dodge,Durango,ST,SUV,88219,1,RWD
18728,A,2011-11-29,9505,2015-04-23,4131.46,SUV,2006,Jeep,Commander,Base,SUV,80409,1,NA
32022,A,2011-12-07,6895,2015-03-12,708.5,SUV,2004,Dodge,Durango,SLT,SUV,134043,1,NA
11695,C,2014-01-08,10645,2015-07-29,7964.43,Car,2012,Dodge,Avenger,SE,Sedan,56040,1,FWD
17435,B,2013-08-07,9440,2015-07-02,4602,Car,2007,Toyota,Camry,CE,Sedan,61127,1,FWD
25694,C,2014-10-27,7225,2015-12-29,5386.87,SUV,2006,Ford,Escape,Limited,SUV,96281,1,AWD
21848,A,2011-11-08,6575,2015-08-25,1127,SUV,2002,Oldsmobile,Bravada,Base,SUV,131046,1,NA
12587,B,2012-06-07,10210,2015-04-03,1310,Car,2008,Volkswagen,Jetta,SE,Sedan,122395,1,NA
4158,A,2014-09-30,9e3,2015-10-21,6276.03,Car,2012,Mitsubishi,Galant,FE,Sedan,60795,1,FWD
31709,B,2014-07-24,8125,2015-09-17,2329.33,Car,2009,Chevrolet,Impala,LT,Sedan,87368,1,FWD
32884,B,2013-09-20,9660,2015-05-26,4001.18,SUV,2005,Chevrolet,Suburban,1500 LT,SUV,108424,1,RWD
7408,A,2014-04-24,9340,2015-01-06,4830.27,Car,2009,Nissan,Altima,2.5 S,Sedan,109212,1,FWD
2074,B,2013-06-18,7940,2015-12-09,3087,Car,2009,Chevrolet,Impala,LT,Sedan,96292,1,FWD
4758,C,2012-01-04,7675,2015-01-27,1997.6,Car,2005,Mercury,Montego,Luxury,Sedan,80150,1,NA
26760,B,2013-12-20,9640,2015-06-25,6505,Car,2008,Toyota,Camry Solara,SLE V6,Coupe,95214,1,FWD
11118,B,2013-05-01,7955,2015-01-22,2598,Car,2008,Nissan,Versa,1.8 SL,Sedan,945949,1,NA
10833,C,2012-12-24,5615,2015-07-08,1146.5,Car,2008,Kia,Spectra,EX,Sedan,71071,1,FWD
18037,B,2014-03-21,8505,2015-03-12,5948,SUV,2008,Dodge,Durango,Adventurer,SUV,106006,1,RWD
13960,B,2012-10-10,8240,2015-05-13,3077,Car,2008,Saturn,Aura,XE,Sedan,74196,1,NA
7995,C,2014-09-26,8280,2015-07-21,7146.5,Car,2010,Scion,xD,Base,Hatchback,80826,1,FWD
12965,C,2013-08-02,10040,2015-02-02,7208,Car,2011,Kia,Soul,+,Wagon,83128,1,FWD
25421,B,2014-08-04,8640,2015-10-21,5382.49,Car,2006,Dodge,Charger,SE,Sedan,87410,1,RWD
4637,B,2011-10-27,9750,2015-03-10,2933,Car,2008,Ford,Taurus X,SEL,Wagon,118327,1,NA
6626,C,2013-09-25,6640,2015-02-17,5771,Car,2008,Nissan,Sentra,2,Sedan,92000,1,FWD
7407,B,2014-04-24,9740,2015-03-31,4352,Car,2010,Mazda,Mazda3,i Sport,Sedan,68036,1,FWD
11408,C,2013-09-05,7040,2015-12-16,1697,Car,2007,Kia,Optima,EX,Sedan,62296,1,FWD
12278,B,2014-10-30,6500,2015-10-28,3503.05,Van,2008,Chrysler,Town and Country,LX,Mini-Van,99428,1,FWD
3062,B,2013-12-31,8440,2015-02-18,4988,SUV,2011,Dodge,Journey,Mainstreet,SUV,99116,1,FWD
20711,C,2012-12-12,7340,2015-07-09,2474,Car,2005,Chrysler,Pacifica,Base,Wagon,64819,1,NA
16236,B,2011-08-09,8975,2015-09-02,27,Car,2004,Chrysler,Pacifica,Base,Wagon,95145,1,NA
2116,C,2013-06-27,6240,2015-04-29,3217.56,Van,2007,Chrysler,Town and Country,Touring,Mini-Van,99600,1,FWD
30163,A,2011-12-20,7015,2015-06-30,5176,Truck,2002,Dodge,Ram Pickup 1500,ST,Pickup,83458,1,NA
24500,C,2014-01-30,10645,2015-08-12,6867,SUV,2008,Jeep,Grand Cherokee,Laredo,SUV,89000,1,4X2
218,A,2011-11-03,7975,2015-08-26,1054.69,Car,2006,Chrysler,Pacifica,Base,Wagon,103764,1,NA
1888,C,2013-05-09,9640,2015-10-28,4504.95,Car,2009,Nissan,Altima,2.5 S,Sedan,84897,1,NA
32876,B,2013-09-12,7240,2015-03-05,1928.5,Car,2007,Pontiac,G6,Base,Sedan,81310,1,FWD
15734,C,2014-11-25,5790,2015-11-11,3286.6,Car,2008,Dodge,Caliber,SE,Wagon,81357,1,FWD
23593,C,2013-06-06,8725,2015-04-21,6206.7,Car,2008,Chevrolet,Impala,LT,Sedan,77995,1,FWD
3794,A,2014-05-29,9540,2015-09-23,5233,Car,2009,Ford,Taurus,SEL,Sedan,71412,1,FWD
31514,C,2014-04-23,7750,2015-10-22,4447,Car,2009,Ford,Focus,SE,Sedan,75392,1,FWD
22184,A,2012-05-18,6590,2015-11-10,1062,Car,2006,Chrysler,PT Cruiser,Limited,Wagon,83657,1,NA
23072,B,2013-01-22,6370,2015-10-27,2727.72,Car,2007,Nissan,Sentra,2,Sedan,85275,1,NA
35115,B,2013-10-17,7240,2015-08-18,2611.27,Car,2004,Toyota,Camry,LE,Sedan,62798,1,FWD
26820,C,2014-01-27,9645,2015-09-15,5886.98,Car,2012,Dodge,Avenger,SE,Sedan,60875,1,FWD
3167,A,2014-01-29,8960,2015-09-30,3732,Car,2010,Pontiac,G6,Base,Sedan,77138,1,FWD
6741,C,2013-10-21,6645,2015-01-15,4378.3,SUV,2008,Jeep,Patriot,Sport,SUV,93766,1,4X2
35463,B,2014-09-26,8340,2015-09-09,7154.7,Car,2008,Ford,Mustang,V6 Deluxe,Coupe,78846,1,RWD
19883,B,2014-03-12,8865,2015-03-19,1659.5,Car,2008,Buick,Lucerne,CX,Sedan,82036,1,FWD
17378,A,2013-07-02,7640,2015-08-18,1237,Car,2006,Dodge,Magnum,SE,Wagon,87359,1,RWD
9509,C,2013-11-21,7540,2015-05-14,3680.74,Car,2007,Chevrolet,Impala,LS,Sedan,68456,1,FWD
18399,B,2014-08-13,6640,2015-10-14,3508.5,Car,2007,Nissan,Sentra,2.0 S,Sedan,91550,1,FWD
18797,C,2012-03-14,7040,2015-09-17,1918,Car,2009,Nissan,Versa,1.8 S,Sedan,90424,1,NA
23991,B,2013-10-02,6600,2015-01-13,4457.43,Car,2009,Chevrolet,Cobalt,LT,Sedan,74682,1,FWD
6343,B,2013-07-25,4770,2015-08-11,1987.3,Car,2010,Hyundai,Accent,GLS,Sedan,84725,1,FWD
26157,B,2012-05-17,5345,2015-04-22,4470,SUV,2005,Ford,Explorer,XLT,SUV,121092,1,NA
29743,B,2014-05-15,6175,2015-03-25,2927,Van,2007,Hyundai,Entourage,GLS,Mini-Van,81725,1,FWD
15485,B,2014-06-19,7375,2015-10-21,4547,Car,2011,Nissan,Versa,1.8 S,Hatchback,58202,1,FWD
9299,B,2013-08-08,5240,2015-08-18,1270,Car,2005,Saturn,Ion,3,Coupe,81449,1,FWD
22560,A,2012-09-26,5600,2015-11-25,1232.07,Car,2007,Chrysler,PT Cruiser,Base,Wagon,78797,1,NA
33484,C,2014-05-22,7500,2015-02-19,5820.88,Truck,2005,Ford,F-150,STX,Pickup,86575,1,RWD
23452,C,2013-05-13,7440,2015-04-21,2545.31,Car,2007,Chrysler,Sebring,Base,Sedan,66724,1,FWD
17909,D,2014-01-30,6810,2015-06-11,3666.7,Car,2006,Chevrolet,Impala,LT,Sedan,88313,1,FWD
19180,C,2013-01-17,6240,2015-04-09,212,Car,2004,Kia,Amanti,Base,Sedan,83124,1,NA
13124,C,2014-02-04,7410,2015-05-15,4519.2,Car,2010,Kia,Forte,EX,Sedan,95529,1,FWD
24564,B,2014-02-12,8040,2015-12-22,3968,Car,2009,Chevrolet,Impala,LS,Sedan,71701,1,FWD
20401,B,2011-12-16,7975,2015-04-09,1977,Car,2008,Chevrolet,Impala,LS,Sedan,78402,1,NA
2104,C,2013-06-25,7760,2015-03-25,3073.25,Car,2009,Chevrolet,HHR,LT,Wagon,85788,1,FWD
3483,C,2014-03-26,6840,2015-03-04,4474,Car,2009,Pontiac,G6,Base,Sedan,99299,1,FWD
32357,C,2012-11-15,7225,2015-12-01,2407,Car,2005,Toyota,Matrix,Base,Wagon,88765,1,NA
6327,A,2013-07-22,9800,2015-05-19,3890.9,Car,2011,Ford,Fusion,SE,Sedan,94792,1,FWD
16969,B,2013-01-04,4740,2015-10-28,1754.5,Car,2007,Chrysler,PT Cruiser,Touring,Wagon,92070,1,NA
33348,C,2014-03-27,6740,2015-12-01,3377,Car,2010,Chevrolet,HHR,LT,Wagon,82860,1,FWD
11504,A,2013-10-09,8940,2015-09-09,6737,SUV,2009,Mercury,Mariner,V6,SUV,77834,1,FWD
9845,C,2014-05-20,5810,2015-09-22,3098,Car,2007,Chevrolet,Cobalt,LS,Coupe,96517,1,FWD
25311,C,2014-07-14,8440,2015-07-07,7677,Car,2011,Ford,Fusion,SE,Sedan,95752,1,FWD
12563,C,2012-05-02,9140,2015-06-12,3859.5,SUV,2007,Dodge,Durango,SLT,SUV,81541,1,NA
1665,C,2013-03-21,9040,2015-09-23,3012,SUV,2007,Dodge,Durango,SLT,SUV,93947,1,NA
5633,B,2012-12-07,6075,2015-01-20,3378.19,SUV,2004,Ford,Explorer,XLS,SUV,81573,1,NA
7443,B,2014-05-02,9540,2015-03-31,8971,SUV,2008,Jeep,Liberty,Sport,SUV,64757,1,4X2
8575,D,2012-04-17,7810,2015-12-17,1820,Car,2006,Chevrolet,Impala,LS,Sedan,104952,1,NA
7060,A,2014-01-16,9110,2015-02-10,6240.22,Car,2010,Chevrolet,Impala,LS,Sedan,82663,1,FWD
35103,C,2013-10-02,7275,2015-07-15,2252.5,Car,2006,Ford,Freestyle,SEL,Wagon,84900,1,FWD
2616,B,2013-10-11,6040,2015-04-15,2888,Car,2007,Pontiac,Grand Prix,Base,Sedan,100400,1,FWD
31300,A,2014-01-29,8530,2015-11-19,2654,Car,2007,Cadillac,CTS,Base,Sedan,99507,1,RWD
14252,B,2013-02-20,5040,2015-01-29,2080,Car,2006,Kia,Rio,LX,Sedan,94432,1,NA
12555,B,2012-04-25,4710,2015-11-04,740,Car,2006,Dodge,Stratus,SXT,Sedan,117439,1,NA
23541,C,2013-05-29,9200,2015-07-07,5122.72,SUV,2006,Nissan,Murano,S,SUV,109955,1,FWD
11491,C,2013-10-02,7140,2015-08-12,4206,Car,2007,Chevrolet,Impala,LS,Sedan,85222,1,FWD
31381,B,2014-03-04,10245,2015-07-22,1121,Car,2012,Dodge,Avenger,SE,Sedan,50090,1,FWD
27563,B,2014-06-04,9525,2015-03-25,7487.49,SUV,2012,Chevrolet,Captiva Sport,LS,SUV,92840,1,FWD
